12.01.2.03	संवत्सरा᳘द्दशमम᳘हः ॥      प्रजा᳘पतेर्महा᳘व्रत᳘ᳫं᳘ स्वर्गा᳘ल्लोका᳘दुदयनी᳘यमतिरात्रं त᳘देत᳘त्संवत्सर᳘स्य ज᳘न्म स यो हैव᳘मेत᳘त्संवत्सर᳘स्य ज᳘न्म वेदा᳘ हास्माच्छ्रे᳘यान्जायते सा᳘त्मा भवति संवत्सरो᳘ भवति संवत्सरो᳘ भूत्वा᳘ देवान᳘प्येति ॥२॥     
12.01.3.01	यद्वै दी᳘क्षन्ते ॥      अग्नावि᳘ष्णूऽएव᳘ देव᳘ते य᳘जन्तेऽग्नावि᳘ष्णू देव᳘ते भवन्त्यग्नावि᳘ष्ण्वोः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥  
12.01.3.02	अ᳘थ य᳘त्प्रायणी᳘येन य᳘जन्ते ॥      अ᳘दितिमेव᳘ देव᳘तां य᳘जन्ते᳘ऽदितिर्देव᳘ता भवन्त्य᳘दितेः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.03	अ᳘थ य᳘त्क्रये᳘ण च᳘रन्ति ॥      सो᳘ममेव᳘ देव᳘तां य᳘जन्ते सो᳘मो देव᳘ता भवन्ति सो᳘मस्य सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.04	अ᳘थ य᳘दातिथ्ये᳘न य᳘जन्ते ॥      वि᳘ष्णुमेव᳘ देव᳘तां य᳘जन्ते वि᳘ष्णुर्देव᳘ता भवन्ति वि᳘ष्णोः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.05	अ᳘थ य᳘त्प्रव᳘र्ग्येण य᳘जन्ते ॥      आदित्य᳘मेव᳘ देव᳘तां य᳘जन्तऽआदित्यो᳘ देव᳘ता भवन्त्यादित्य᳘स्य सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥ 
12.01.3.06	अ᳘थ य᳘दुपस᳘द उपय᳘न्ति ॥      एता᳘ एव᳘ देव᳘ता य᳘जन्ते या᳘ एता᳘ उपस᳘त्स्वेता᳘ देव᳘ता भवन्त्येता᳘सां देव᳘तानाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.07	अ᳘थ य᳘दग्नीषोमी᳘येण पशु᳘ना य᳘जन्ते ॥      अग्नीषो᳘मावेव᳘ देव᳘ते य᳘जन्तेऽग्नीषो᳘मौ देव᳘ते भवन्त्यग्नीषो᳘मयोः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.08	अ᳘थ य᳘त्प्रायणी᳘यमतिरात्र᳘मुपय᳘न्ति ॥      अहोरात्रे᳘ऽएव᳘ देव᳘ते य᳘जन्तेऽहोरात्रे᳘ देव᳘ते भवन्त्यहोरात्रयोः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.09	अ᳘थ य᳘च्चतुर्विᳫंशम᳘हरुपय᳘न्ति संवत्सर᳘मेव᳘ देव᳘तां य᳘जन्ते संवत्सरो᳘ देव᳘ता भवन्ति संवत्सर᳘स्य सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.10	अ᳘थ य᳘दभिप्लवᳫं षडह᳘मुपय᳘न्ति ॥      अर्धमासां᳘श्च मा᳘सांश्च देव᳘ता य᳘जन्तेऽर्धमासा᳘श्च मा᳘साश्च देव᳘ता भवन्त्यर्धमासा᳘नां च मा᳘सानां च सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥      
12.01.3.11	अ᳘थ यत्पृ᳘ष्ठ्यᳫं षडह᳘मुपय᳘न्ति ॥      ऋतू᳘नेव᳘ देव᳘ता य᳘जन्तऽऋत᳘वो देव᳘ता भवन्त्यृतूनाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.12	अ᳘थ य᳘दभिजि᳘तमुपय᳘न्ति ॥      अग्नि᳘मेव᳘ देव᳘तां य᳘जन्तेऽग्निर्देव᳘ता भवन्त्यग्नेः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.13	अ᳘थ यत्स्व᳘रसाम्न उपय᳘न्ति ॥      अप᳘ एव᳘ देव᳘तां य᳘जन्तऽआपो देव᳘ता भवन्त्यपाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.14	अ᳘थ य᳘द्विषुव᳘न्तम्पय᳘न्ति ॥      आदित्य᳘मेव᳘ देव᳘तां य᳘जन्तऽआदित्यो᳘ देव᳘ता भवन्त्यादित्य᳘स्य सा᳘युज्यᳫं सलोक᳘तां जयन्त्युक्ताः स्व᳘रसामानः ॥  
12.01.3.15	अ᳘थ य᳘द्विश्वजि᳘तमुपय᳟न्ति ॥      इ᳘न्द्रमेव᳘ देव᳘तां य᳘जन्तऽइ᳘न्द्रो देव᳘ता भवन्ती᳘न्द्रस्य सा᳘युज्यᳫं सलोक᳘तां जयन्त्युक्तौ᳘ पृष्ठ्याभिप्लवौ᳟ ॥ 
12.01.3.16	अ᳘थ य᳘द्गोऽआयु᳘षी उपय᳘न्ति ॥      मित्राव᳘रुणावेव᳘ देव᳘ते य᳘जन्ते मित्राव᳘रुणौ देव᳘ते भवन्ति मित्राव᳘रुणयोः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥  
12.01.3.17	अ᳘थ य᳘द्दशरात्र᳘मुपय᳘न्ति ॥      वि᳘श्वानेव᳘ देवा᳘न्देव᳘तां य᳘जन्ते वि᳘श्वे देवा᳘ देव᳘ता भवन्ति वि᳘श्वेषां देवा᳘नाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.18	अ᳘थ य᳘द्दा᳘शरात्रिकं पृ᳘ष्ठ्यᳫं षडह᳘मुपय᳘न्ति ॥      दि᳘श एव᳘ देव᳘ता य᳘जन्ते दि᳘शो देव᳘ता भवन्ति दिशाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.19	अ᳘थ य᳘च्छन्दोमा᳘नुपय᳘न्ति ॥      इमा᳘नेव᳘ लोका᳘न्देव᳘ता य᳘जन्तऽइमे᳘ लोका᳘ देव᳘ता भवन्त्येषां᳘ लोका᳘नाᳫं सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥  
12.01.3.20	अ᳘थ य᳘द्दशममहरुपय᳘न्ति ॥      संवत्सर᳘मेव᳘ देव᳘तां य᳘जन्ते संवत्सरो᳘ देव᳘ता भवन्ति संवत्सर᳘स्य सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.21	अ᳘थ य᳘न्महाव्रत᳘मुपय᳘न्ति ॥      प्रजा᳘पतिमेव᳘ देव᳘तां य᳘जन्ते प्रजा᳘पतिर्देव᳘ता भवन्ति प्रजा᳘पतेः सा᳘युज्यᳫं सलोक᳘तां जयन्ति ॥
12.01.3.22	अ᳘थ य᳘दुदयनी᳘यमतिरात्र᳘मुपय᳘न्ति ॥      संवत्सर᳘मेव त᳘दाप्त्वा᳘ स्वर्गे᳘ लोके प्र᳘तितिष्ठन्ति तान्य᳘दि पृछे᳘युः का᳘मद्य᳘ देव᳘तां य᳘जध्वे का᳘ देव᳘ता स्थ क᳘स्यां देव᳘तायां वसथेत्य᳘त एॗवैकतमां᳘ ब्रूयुर्य᳘स्यै तु᳘ ने᳘दिष्ठᳫं स्यु᳘रेते᳘ ह वै᳘ सति स᳘द एते हि᳘ सती᳘षु देव᳘तासु सी᳘दन्तो य᳘न्ति सत्त्रस᳘दो हैवे᳘तरे स यो᳘ हैवं᳘ विदु᳘षां दीक्षिता᳘नां पा᳘पकᳫं सत्त्रे᳘ कीर्त᳘येदेते᳘भ्यस्त्वा देव᳘ताभ्य आ᳘वृश्चाम इ᳘त्येनं ब्रूयुः स पा᳘पीयान्भवति श्रे᳘याᳫंस आत्म᳘ना ॥  
12.01.3.23	स᳘ एष᳘ संवत्सरस्त्रि᳘महाव्रतः ॥      चतुर्विᳫंशे᳘ महाव्रतं᳘ विषुव᳘ति महाव्रतं᳘ महाव्रत᳘ऽएव᳘ महाव्रतं त᳘ᳫं᳘ ह स्मैतं पू᳘र्वऽउ᳘पयन्ति त्रि᳘महाव्रतं ते᳘ तेजस्वि᳘न आसुः सत्यवादि᳘नः स᳘ᳫं᳘शितव्रता अ᳘थ य᳘ऽउ हैनम᳘प्येत᳘र्हि त᳘थोपेयुर्य᳘थामपात्र᳘मुदकऽआ᳘सिक्ते विम्रित्ये᳘देव᳘ᳫं᳘ हैव ते वि᳘म्रित्येयुरुपर्यु᳘पयन्ति त᳘देषाᳫं सत्ये᳘न श्र᳘मेण त᳘पसा श्रद्ध᳘या यज्ञेना᳘हुतिभिर᳘वरुद्धं भवति ॥३॥
12.01.4.01	पु᳘रुषो वै᳘ संवत्सरः᳟ ॥    त᳘स्य पा᳘दावेव᳘ प्रायणी᳘योऽतिरात्रः पा᳘दाभ्याᳫं हि᳘ प्रय᳘न्ति त᳘योर्य᳘छुक्लं तद᳘ह्नो रूपं य᳘त्कृष्णं तद्रा᳘त्रेर्नखा᳘न्येॗवौषधिवनस्पतीना᳘ᳫं᳘ रूप᳘मूरू᳘ चतुर्विᳫंशम᳘हरु᳘रोऽभिप्लवः᳘ पृष्ठं पृ᳘ष्ठ्यः ॥  
12.01.4.02	अय᳘मेव द᳘क्षिणो बाहु᳘रभिजि᳘त् ॥      इम᳘ऽएव द᳘क्षिणे त्र᳘यः प्राणाः स्व᳘रसामानो मूर्धा᳘ विषुवा᳘निम᳘ऽएवो᳘त्तरे त्र᳘यः प्राणाः स्व᳘रसामानः ॥  
12.01.4.03	अय᳘मेवो᳘त्तरो बाहु᳘र्विश्वजि᳘त् ॥      उक्तौ᳘ पृष्ठ्याभिप्लवौ याव᳘वाञ्चौ प्राणौ ते᳘ गोऽआयु᳘षीऽअ᳘ङ्गानि दशरात्रो मु᳘खं महाव्रतᳫं ह᳘स्तावेॗवोदयनी᳘योऽतिरात्रो ह᳘स्ताभ्याॗᳫंॗ ह्युद्य᳘न्ति त᳘योर्य᳘छुक्लं तद᳘ह्नो रूपं य᳘त्कृष्णं तद्रा᳘त्रेर्नखा᳘न्येव न᳘क्षत्राणाᳫं रूपᳫं स᳘ एष᳘ संवत्सॗरोऽध्यात्मं प्र᳘तिष्ठितः स यो᳘ हैव᳘मेत᳘ᳫं᳘ संवत्सर᳘मध्यात्मं प्र᳘तिष्ठितं वे᳘द प्र᳘तितिष्ठति प्रज᳘या पशु᳘भिरस्मिं᳘लोॗकेऽमृतत्वे᳘नामु᳘ष्मिन् ॥४॥ प्रथमोऽध्यायः [७५]॥ 
12.02.1.01	समुद्रं वा᳘ऽएते प्र᳘तरन्ति ॥      ये᳘ संवत्सरा᳘य दीक्षन्ते त᳘स्य तीर्थ᳘मेव᳘ प्रायणी᳘योऽतिरा᳘त्रस्ती᳘र्थेन हि᳘ प्रस्ना᳘न्ति तद्य᳘त्प्रायणी᳘यमतिरात्र᳘मुपय᳘न्ति य᳘था तीर्थे᳘न समुद्रं᳘ प्रस्नायु᳘स्तादृक्त᳘त् ॥  
12.02.1.02	गाध᳘मेव᳘ प्रतिष्ठा᳘ चतुर्विᳫंश᳘म᳘हः ॥      य᳘थोपपक्षदघ्नं᳘ वा कण्ठदघ्नं᳘ वा य᳘तो विश्र᳘म्य प्रस्ना᳘न्ति प्रस्ने᳘योऽभिप्लवः᳘ प्रस्ने᳘यः पृ᳘ष्ठ्यः ॥  
12.02.1.03	गाध᳘मेव᳘ प्रतिॗष्ठाभिजि᳟त् ॥      य᳘थोपपक्षदघ्नं᳘ वा कण्ठदघ्नं᳘ वा य᳘तो विश्र᳘म्योत्क्रा᳘मन्त्यूरुदघ्न᳘ एव᳘ प्रथमः स्व᳘रसामा जानुदघ्नो᳘ द्विती᳘यः कुल्फदघ्न᳘स्तृती᳘यो द्वीपः᳘ प्रतिष्ठा᳘ विषुवा᳘न्कुल्फदघ्न᳘ एव᳘ प्रथॗमोऽर्वा᳘क्सामा जानुदघ्नो᳘ द्विती᳘य ऊरुदघ्न᳘स्तृती᳘यः ॥  
12.02.1.04	गाध᳘मेव᳘ प्रतिष्ठा᳘ विश्वजि᳟त् ॥      य᳘थोपपक्षदघ्नं᳘ वा कण्ठदघ्नं᳘ वा य᳘तो विश्र᳘म्य प्रस्ना᳘न्ति प्रस्ने᳘यः पृ᳘ष्ठ्यः प्रस्ने᳘योऽभिप्लवः᳘ प्रस्ने᳘ये गोऽआयु᳘षी प्रस्ने᳘यो दशरा᳘त्रः ॥  
12.02.1.05	गाध᳘मेव᳘ प्रतिष्ठा᳘ महाव्रत᳟म् ॥      य᳘थोपपक्षदघ्नं᳘ वा कण्ठदघ्नं᳘ वा य᳘तो विश्र᳘म्योत्स्ना᳘न्ति तीर्थ᳘मेॗवोदयनी᳘योऽतिरात्र᳘स्तीर्थे᳘नॗ ह्युत्स्ना᳘न्ति तद्य᳘दुदयनी᳘यमतिरात्र᳘मुपय᳘न्ति य᳘था तीर्थे᳘न समुद्रं᳘ प्रस्ना᳘य तीर्थे᳘नोत्स्नायु᳘स्तादृ᳘क्त᳟त् ॥  
12.02.1.06	त᳘दाहुः ॥      क᳘ति संवत्सर᳘स्यातिरात्राः क᳘त्यग्निष्टोमाः क᳘त्युॗक्थ्याः क᳘ति षोडशिनः क᳘ति षडहा इ᳘ति द्वा᳘वतिरात्रौ ष᳘ट्शतमग्निष्टो᳘मा द्वे᳘ चत्वा᳘रिᳫंशे शते᳘ऽउॗक्थ्याना᳘मिति नु य᳘ऽउॗक्थ्यान्त्स्व᳘रसाम्न उपय᳟न्ति ॥  
12.02.1.07	अ᳘थॗ येऽग्निष्टोमा᳟न् ॥      द्वा᳘दशशतमग्निष्टोमा द्वे᳘ चतुस्त्रिᳫंशे᳘ शते᳘ऽउॗक्थ्यानां द्वा᳘दश षोडशि᳘नः षष्टिः᳘ षडहा इ᳘ति नु᳘ संवत्सरस्या᳘प्तिः ॥  
12.02.1.08	द्वा᳘दश वै मा᳘साः संवत्सर᳘स्य ॥      ते᳘षामेतत्ते᳘ज इन्द्रियं य᳘त्पृष्ठा᳘नि तद्य᳘न्मासि᳘-मासि पृष्ठा᳘न्युपय᳘न्ति मासश᳘ एव त᳘त्संवत्सर᳘स्य ते᳘ज आप्नुवन्त्य᳘थ कथं᳘ त्रयोदश᳘स्य मा᳘सस्य ते᳘ज आप्नुवन्ती᳘त्युप᳘रिष्ठाद्विषुव᳘तो विश्वजि᳘तᳫं स᳘र्वपृष्ठमग्निष्टोममु᳘पयन्त्येव᳘मु त्रयोदश᳘स्य मा᳘सस्य ते᳘ज आ᳘प्नुवन्ति ॥  
12.02.1.09	एत᳘द्ध स्म वै त᳘द्विद्वा᳘नाह ॥      श्वेत᳘केतुरारुणेयः᳘ संवत्सरा᳘य न्वा᳘ऽअहं᳘ दीक्षिष्यऽइ᳘ति त᳘ᳫं᳘ ह पिॗतोपे᳘क्ष्योवाच वे᳘त्थॗ न्वायुष्मन्त्संवत्सर᳘स्य गाधप्रतिष्ठा इ᳘ति वेदे᳘ति होवाचैत᳘द्ध त᳘द्विद्वा᳘नुवाच ॥ ५ [२.१.] ॥ 
12.02.2.01	त᳘दाहुः ॥      क᳘स्मादुभय᳘तोज्योतिषोऽभिप्लवा भ᳘वन्त्यन्य᳘तोज्योतिः पृ᳘ष्ठ्य इ᳘तीमे वै᳘ लोका᳘ अभिप्लवा᳘ उभय᳘तोज्योतिषो वा᳘ऽइमे᳘ लोका᳘ अग्नि᳘नेत᳘ आदित्ये᳘नामु᳘त ऋत᳘वः पृ᳘ष्ठ्योऽन्य᳘तोज्योतिषो वा᳘ऽऋत᳘व एष᳘ एषां ज्यो᳘तिर्य᳘ एष त᳘पति ॥  
12.02.2.02	देवचक्रे᳘ वा᳘ऽएते᳘ पृष्ठ्यप्रतिष्ठिते᳟ ॥      य᳘जमानस्य पाप्मा᳘नं तृᳫंहतो प᳘रिप्लवेते स यो᳘ हैवं᳘ विदु᳘षां दीक्षिता᳘नां पा᳘पकᳫं सत्त्रे᳘ कीर्त᳘यत्येते᳘ हास्य देवचक्रे शि᳘रश्छिन्त्तो दशरात्र᳘ उद्धिः᳘ पृष्ठ्याभिप्लवौ᳘ चक्रे᳟ ॥  
12.02.2.03	त᳘दाहुः ॥      य᳘त्समे᳘ऽएव᳘ चक्रे भ᳘वतो᳘ऽथैते वि᳘षमा स्तो᳘माः कथ᳘मस्यैते᳘ समा स्तो᳘मा-स्तोमा उ᳘पेता भवन्ती᳘ति य᳘देव ष᳘डन्यान्य᳘हानि ष᳘डन्या᳘नि तेने᳘ति ब्रूयात् ॥  
12.02.2.04	पृष्ठ्याभिप्लवौ त᳘न्त्रे कुर्वीते᳘ति ह स्माह पै᳘ङ्ग्यः ॥      त᳘यो स्तोत्रा᳘णि च शस्त्रा᳘णि च सं᳘चारयेदि᳘ति स य᳘त्संचार᳘यति त᳘स्मादिमे᳘ प्राणा ना᳘ना स᳘न्त ए᳘कोतयः समान᳘मूति᳘मनुसं᳘चरन्त्य᳘थ यन्न᳘ संचार᳘येत्प्रमा᳘युको य᳘जमानः स्यादेष᳘ ह वै᳘ प्रमा᳘युकोॗ योऽन्धो᳘ वा बधिरो᳘ वा ॥  
12.02.2.05	न᳘वाग्निष्टोमा᳘ मासि स᳘म्पद्यन्ते ॥      न᳘व वै᳘ प्राणाः᳘ प्राणा᳘नेॗवैष्वेत᳘द्दधाति त᳘था स᳘र्वमा᳘युर्यन्ति त᳘थो ह न᳘ पुरा᳘युषोऽस्मा᳘ल्लोकात्प्र᳘यन्ति ॥  
12.02.2.06	ए᳘कविᳫंशतिरुॗक्थ्याः ॥      द्वा᳘दश वै मा᳘साः संवत्सर᳘स्य प᳘ञ्चऽर्त᳘वस्त्र᳘यो लोकास्त᳘द्विᳫंशति᳘रेष᳘ एॗवैकविᳫंशो य᳘ एष त᳘पत्येता᳘मभिसम्प᳘दᳫं स᳘ एत᳘या सम्प᳘दा मासि᳘-मासि स्वर्गं᳘ लोकᳫं रो᳘हति मासशः᳘ स्वर्गं᳘ लोकᳫं स᳘मश्नुतऽएकविᳫंशं᳘ च स्तो᳘मं बृहतीं᳘ च छ᳘न्दः ॥  
12.02.2.07	च᳘तुस्त्रिᳫंशदग्निष्टोमा᳘ मासि स᳘म्पद्यन्ते ॥      त्र᳘यस्त्रिᳫंशद्वै᳘ देवाः᳘ प्रजा᳘पतिश्चतुस्त्रिᳫंशः स᳘र्वासां देव᳘तानामा᳘प्त्याऽए᳘क उॗक्थ्यः षोडशि᳘मान᳘न्नं वा᳘ऽउॗक्थ्यो वीॗर्यᳫं षोड᳟᳟शी ॥  
12.02.2.08	एते᳘न वै᳘ देवाः᳘ ॥      वीॗर्येणा᳘न्नेन स᳘र्वान्का᳘मानाप्नुवन्त्स᳘र्वान्का᳘मानाश्नुवत त᳘थोऽएॗवैष᳘ एते᳘न वीॗर्येणा᳘न्नेन स᳘र्वान्का᳘मानाप्नोति स᳘र्वान्का᳘मानश्नुते त᳘स्मात्पृष्ठ्याभिप्लवाऽउ᳘पैॗवेयात्संवत्सरा᳘य दीक्षित᳘ एत᳘स्मै का᳘माय ॥  
12.02.2.09	अ᳘थादित्या᳘श्च ह वाऽअ᳘ङ्गिरसश्च ॥      उभ᳘ये प्राजापत्या᳘ अस्पर्द्धन्त वयं पू᳘र्वे स्वर्गं᳘ लोक᳘मेष्यामो वयं पू᳘र्वऽइ᳘ति ॥  
12.02.2.10	त᳘ऽआदित्याः᳘ ॥      चतु᳘र्भि स्तो᳘मैश्चतु᳘र्भिः पृष्ठै᳘र्लघु᳘भिः सा᳘मभिः स्वर्गं᳘ लोक᳘मॗभ्यप्लवन्त य᳘दभ्य᳘प्लवन्त त᳘स्मादभिप्लवाः᳘ ॥  
12.02.2.11	अन्व᳘ञ्च-इवा᳘ङ्गिरसः ॥      स᳘र्वै स्तो᳘मैः स᳘र्वैः पृष्ठै᳘र्गुरु᳘भिः सा᳘मभि स्वर्गं᳘ लोक᳘मस्पृशन्यद᳘स्पृशंस्त᳘स्मात्पृ᳘ष्ठ्यः ॥  
